,doc_num,dominant_topic,topic_contribution,topic_keywords,doc_text
779,779,1.0,0.1373,"make, feel, experience, time, question, baby, good, son, child, daughter","angie was so great with my skin- she was sweet and she did not hesitate to let me know what she was putting on for my face. i had a microdermabrasion done, extractions, seabuck thorn mask as well as an oxygen facial with her- my face as never felt so smooth. i am also planning on doing a mandelic acid peel- thankyou so much angie!"
780,780,2.0,0.1462,"insurance, pay, review, send, money, charge, bill, receive, month, company","this place is a hole, my mother was screaming after surgery and one of the nurses told her ""be quite you're going to wake up the other patients""... did not even come to her once to ask her on a scale 1-10 how bad is the pain... what the fuck is that about ? you're supposed to calm her down and keep her sedated of course she's gonna be in pain after surgery, i hope the stupid bitch that said that to her is reading this, just imagine someone telling your mother that after a mastectomy. i wish i were in the room and found her name, her position would have ended that day. i can only imagine how they treat everyone here. the rn didn't check on her once all night and after she did not offer to help her with anything. also, they're out of face masks? it just gets worse and worse. also, no offense but the asian nurse kept talking over me very loudly when i would as a question. also, she had to share a room which is very understandable, but i wanted to stay overnight and there was no chair to even rest/sit. it was was infuriating, i do not recommend this place and am happy to get my mother out!"
781,781,1.0,0.1505,"make, feel, experience, time, question, baby, good, son, child, daughter",staff was very nice that's worth one star.  wait time was ridiculous considering i was the first client my paperwork was printed at home and was basically ready it still took 40 min to be seen. cost me $129 for 15 min of their time. i was told i have the common cold take some advil gargle and over the counter medication. i could have googled that thanks. got a doctors note and a mask to wear at work since sd is practically sold out. that gains another star. won't go back i'll just go to tj and spend less the $40 for doctors and medical doctors to see me. lesson learned.
782,782,6.0,0.1633,"wait, hour, room, time, minute, back, check, walk, leave, long","my asian partner was racially profiled by whomever took them in back in february, just as the news of covid-19 was breaking. they were ordered to wear a mask by a white woman in a white coat, despite not coughing themselves. who was coughing and sneezing profusely right next to them? a white boy. yet no demand to don a mask was made on the white kid. he was allowed to cough, sneeze, and spray his germs everywhere as he pleased. 

the white doctor, however, found my partner wearing the mask absurd, and said they could remove it. it was humiliating and demeaning to be treated this way for being asian, especially one with a chinese family name."
783,783,1.0,0.1885,"make, feel, experience, time, question, baby, good, son, child, daughter","initially i thought it was convenient that i could see all of the doctors i needed to within one system, since my insurance had changed and i was unable to use any of the providers i had been seeing. i was glad to hear that they could access all of the information through the shared system from my previous providers, and thought it would ensure continuity of care. 

for the most part, i've been really disappointed in the care i've received here. my pcp is good, but all the doctors really push for me to stay within the hmg system, even when i have a great specialist that i have worked with for years and takes my insurance. 

rheumatology here is absolutely awful. the doctor is rude, dismissive, and felt the need to repeat tests i had done three months before (which he'd have seen in the system if he bothered to check). he told me he was doing three tests, and then tacked on an additional 9 for no reason and without my consent. his office staff is even worse than he was. he insisted on sending me to a sleep specialist that i didn't need to see. 

i went, and was told i have a condition (before even being tested) despite having zero risk factors and absolutely no symptoms. he then told me i'd have to have a sleep study i didn't need, plus a bunch of breathing tests and an x-ray. not because i actually need it, but because it's a great way to increase billing and make profits. then when i asked a few questions, he told me ""i see you're resistant."" i've never had a doctor discourage me from participating in my own care and asking questions before. 

the radiology department is another huge issue. the doctors consistently order unnecessary x-rays. of course, when nothing clear shows up, an mri is ordered. last time, i went to zwanger-pesiri. this time, i let them bully me into using hmg. my first appointment had to be rescheduled because the machine was broken. the rescheduled appointment (a week later) was running an hour late. unfortunately, the staff didn't bother to tell me until i actually arrived for the appointment. when i checked in, i stood there for a few minutes, waiting for the staff to finish chatting. i guess that was more important than actually doing their job. maybe if they spent less time chatting, they could have found the time to call people and let them know that appointments were running an hour late. i requested to have the prescription sent to zwanger instead of dealing with hmg's ongoing incompetence, and was told i'd have to get a new authorization. thinking about it, it could be worth the effort. 

i've since switched my rheumatology to another practice. i'm thinking it's a good idea to switch all my care elsewhere. the valet parking they offer isn't a good tradeoff for the nonsense and poor care that patients have to deal with at hmg. 

it doesn't take much to keep patients happy. good medical care and some quality customer service goes a long way. unfortunately, this medical group falls well short of the mark in both of those areas. they're too busy chatting, ordering a ridiculous amount of unnecessary tests, and making referrals that aren't needed to make mine"
784,784,2.0,0.1551,"insurance, pay, review, send, money, charge, bill, receive, month, company","therapeutics unlimited of hackettstown, nj is the best place i have experienced for rehab. the therapists are extremely knowledgeable and very well educated, and they use this knowledge to tailor the pt treatments, plusthe ordering physician's instructions, for each individual patient. for me, i began conservatively due to physical limitations after major spinal surgery, and the pt was a challenge; yet the therapists encouraged me and taught me how to perform each task until i mastered it. i was then given more difficult tasks to work on to build my strength and endurance, and was able to master each one of them with the patient, kind, and encouraging help of the therapists. the therapists plan each session for each individual, and they work directly with the client. they remain with the client and keep a watchful eye to ensure that the exercise is being done correctly to achieve optimal results. the therapists are the best that i have worked with, and i benefited from the individual attention that i always received. the atmosphere at tu rehab is very positive, upbeat, and professional, as are all of the staff members. i highly recommend therapeutics unlimited for any person in need of pt and rehab. the entire staff is wonderful, scheduling is easy, and going there is  physical work that is a pleasure, and will enhance one's well-being and recovery. thank you all at therapeutics unlimited for helping me to regain my strength, mobility, endurance, and teaching me how to meet my physical goals.  pat"
785,785,5.0,0.1487,"care, patient, staff, hospital, nurse, family, facility, home, stay, day","i had gotten my flu shot here last year and it was a great experience (aside from the fact that they somehow messed up the billing  and i had to fight my insurance company when a flu shot is included). so when i was feeling sick for a week and then needed a prescription for a previously diagnosed ailment, i thought i'd try them again.... big mistake. 

the ""doctor"" was rude and short with me. he didn't hide his shock about my weight, which shouldn't have been difficult behind a mask. i'm guessing he's a bad poker player. i gave him my medical history and he didn't believe me. apparently he knew better than all those tests i ran at a cardiologist's office. he didn't believe i needed the prescription i came in for, but couldn't tell me what was actually wrong with me. then he gave me the script anyway. and i'm just wondering did he give up or not want to admit he was wrong? 

finally, when i tried to ask him if me being sick all week was related to my recurring ailment, he told me to go back outside and sign up again. so make sure you make two appointments if you have two symptoms??? the only reason this is not a one-star experience is that the rn who took my stats and had given me my flu shot previously is really nice."
786,786,6.0,0.1407,"wait, hour, room, time, minute, back, check, walk, leave, long","where do i begin?

i waited almost 3 hours to be seen by an apathetic doctor and nursing staff who more or less scoffed at my virus symptoms. saw the doctor for less than 2 minutes and when the nurse came by, i wasn't given any instructions on next steps for care let alone my after visit summary. i know it's busy, but the attitude is just out of line, especially when you're there because you're not feeling well. after waiting for hours.

i hope they call me for a survey!

urgent care sucks. but this place sucks even more."
787,787,9.0,0.1446,"surgery, make, result, procedure, feel, eye, year, treatment, skin, good","my prescription was called in at 11.30 am today., at 5.30 was still not ready. i called in and it took them forever to answer the phone.  when finally answering ,they told me to give them another hour.  i said no expiate the prescription.  when i went in they had only 1 cashier and two primacy filling the prescriptions. the line was down and almost out the door. i told them, they need to hire more help.  they told me, they wont hire more help or call more help in. talk about spread this virus , we were in there like pancakes, om top of each other. some needs to be done there. there is no need for thast , especially now.
awful 
linda"
788,788,5.0,0.2151,"care, patient, staff, hospital, nurse, family, facility, home, stay, day","i called in to ask if they did coronavirus testing because i was exhibiting symptoms and did not know what to do. the woman said yes, that i should come in and they would give me a ""flu test"". i asked why a flu test? she said ""it's the same thing.""
it is not the same thing and that is terrifying that this ""nurse"" would say such a thing. 
i told her i was surprised she said that as all reported facts say opposite, including the world health organization and she said i didn't know what i was talking about and hung up on me. 

stay far away from this place if this is the kind intelligence/ logic/expertise this facility is working with. this type of ignorance could kill people."
789,789,2.0,0.1516,"insurance, pay, review, send, money, charge, bill, receive, month, company","the dental same day clinic is terrible. everyone who works here should be trained about customer service. it's too bad that i have to come here and get check up but please if you can go to another hospital, go there. i had my surgery here and i woke up in pain. the nurses were talking about their party the night before instead of ordering my pain medicine from the pharmacy. i was awake but my body couldn't move. i was in the recovery room. i could hear them talking that i am awake and they didn't order the pain medicine yet. some people should not be in  this profession if you don't know how to deal with people. very rude customer service and can't answer the phone with a calm voice knowing that the people who are calling are sick and in need of help. i have never talked to anyone who is happy to help you. always someone who is either too busy to set up your appointment. they transfer you to some other department or simply rude with their attitude over the phone. it's a nice looking hospital but from parking to stuffs who answer the phone. be nice because you don't what that person has been through!!!!!"
790,790,8.0,0.1511,"staff, great, recommend, good, highly, friendly, professional, nice, experience, love","unfortunately my families experience here was horrifying. i arrived at the urgent care which i had been seen at previously myself as well as some of  my children and generally those previous experiences were fine ...but this visit  i was scared and upset because my young child was sick and the doctor clearly passed very rude judgement towards me screaming in violent manor towards me in front of my young child as well as staff and a waiting room full of people... all of this was due to a misunderstanding regarding the history of the situation.. the ""doctor"" then had the actual nerve to apologize to the people waiting, as well as making remarks as if i deserved such abuse.. to top it all off then made a false report to cps regarding my family and telling them terrible lies that were not facts to any of situation.... you cant trust doctors that call and making reports against you period!!!!! as if violently screaming at the top of his lungs wasnt bad and unprofessional enough he then turned everything i actually said around! he went as far as saying i ""left my children home alone with no way to reach  them"" ridiculous i couldnt  get in touch with there dad whom was home with them at the time as well as they are teenagers...also the pushy staff was trying to send meds to a pharmacy out of my area which doesnt make sense at all but somehow by me saying that was to far and i couldnt get there that was reported me saying i wasnt going to get his meds... i literally live across the street from a local pharmacy so why not just send it there instead of  twisting my words and as if that wasnt bad enough by making reports against families who literally come to them for help is terrible. on top of all of that he had diagnosed my son with infected ears which due to a second opinion was founded to be untrue.. i told him my son was sick a few days he reported i said one hour as well as stating that he was vomiting and couldnt hold down food what but the facts are he wasnt vomiting  at all prior to arriving to their office and what i really said was he wasnt eating much since he was coughing and the only reason he vomited at all is because he was coughing so hard.. he didnt vomit after we left the urgent care...  so that  is what this ""doctor"" is saying i got for ""free"" a misdiagnoses and abusively talked to in front of my small scared child ....fyi my child had contracted a very serious contagious virus and is now being treated by loving compassionate  medical staff else where... i do hope they sanitized the entire place after i left having to walk through the crowed waiting room so embarrassed after the way i was treated. worst experience of my life...i cried so much my face hurt!!! no one should be treated like this especially a mother in a scary high stressed situation with a very sick child..... this could and should have went so different.. you have been warned"
791,791,2.0,0.1623,"insurance, pay, review, send, money, charge, bill, receive, month, company","so we have an early morning flight tomorrow and what happens? my 21 yr old is super sick- fever, cough, aches/pains and it's already 10:30 pm. all urgent care facilities by my house are closed. my er co-pay is $1000 so kept looking. thank goodness i found this company via googling. it is 12:15 am and rod just left my home. he did an exam, a rapid strep (negative) and a flu swab (positive). he sent a prescription for tamiflu in to a 24 hr walgreens by my house which i'll go pick up- along with masks. thanks to him my son will be better, sooner- at a quarter of what the er would've charged- and in the comfort of our own home. thank you, rod! now go home and get some sleep! update: picked up the tamiflu- as i was pulling into my garage at 1:00 am rod called to make sure i got the medicine ok- telling me to have a good trip"
792,792,5.0,0.127,"care, patient, staff, hospital, nurse, family, facility, home, stay, day","dr. blair and his staff were amazing. i saw some reviews said that the health screening was quite long which turns out is true, but to me, that is a good thing. the more they know, the better they can customize my plan. my tech that took me back was still learning, but did an amazing job! when her trainer came in, i was blown away with her knowledge and bedside manner. dr. blair then enters and put my husband and i at ease right away. the girls that helped my husband with his glasses were also on their game. from making the appt over the phone to checking in-getting treated and ordering what we needed, this place is like entering an office filled with family and friends. all smiles from the crew. the only reason i took one star away was because of the weird ""contact lens fitting"" fee.  i have worn contacts for years, there was no fitting-just a temporary script-yet i had to pay $25 for this ""fitting."" i paid it though and would do it again if it meant i got to keep this crew for my eye needs"
793,793,1.0,0.1225,"make, feel, experience, time, question, baby, good, son, child, daughter","stick on vacation -- the worst!  we found this clinic through yelp. i was pleasantly surprised at how quickly they were able to see is, how nice everyone was, and how nice the facility was. they were able to test us for flu and found we both just had a bad cold. they gave us filter masks and dentists on our way. i would not hesitate to go to this clinic again. i wish these folks were near our home!!! best service i have ever had at a drop in clinic."
794,794,1.0,0.1531,"make, feel, experience, time, question, baby, good, son, child, daughter","the oncology department at this facility is the worst. they do not do anything in a timely manner. the oncologists are impossible to get a hold of, and do not return calls. they have no incentive to treat any chronic disease as it costs them money.  if you have a chronic disease such as cancer, do not seek treatment here. your life is too valuable to to leave it in the hands of these uncaring so called doctors. when time is of the essence in treating disease, these doctors do not care. they take their time in ordering tests, scans, proper medication, surgery, etc. and then provide little to no follow up.  seek treatment elsewhere: do not leave your life in their hands. whether they are overworked and underpaid, or just don't care enough, the patient is the one who suffers."
795,795,6.0,0.1341,"wait, hour, room, time, minute, back, check, walk, leave, long","i arrived at the clinic and was greeted by the front desk reception who was sniffling as if she had a cold yet she was not wearing a face mask which they provide and instruct people with cold like symptoms to wear although the staff which appears to be ill does not. further, the staff should not be working at a clinic intake while they are obviously ill with symptoms of what could be coronavirus given the city of sd has issued a coronavirus emergency which is still in effect. the person in charge of the clinic should be sending any staff that is exhibiting illness home.

my primary issue with the clinic however is that when i arrived and signed in i took note that i was the second person to sign in and when someone that had arrived after me was called back i asked the front reception why they were called back before me and i was told that the sign in time that they wrote down was before mine while they confirmed that she was #3 to sign in which was after me signing in #2. i explained that it isn't my fault that the other patient wrote down the wrong time and that if i was #2 to sign in that meant that i had clearly signed in before her and to look on the sign in sheet to confirm this which they refused to do. they simply apologized and told me that they would call me back as soon as possible. i had already waited an hour at this point although i was the second patient of the day and the first person that had signed in left without being seen.

i explained that the appropriate thing to do would be to inform the other patient that they called back in error that they had mistakenly called her back ahead of another patient that had been waiting before her given she had just walked back and hadn't made it past the door before i brought it to their attention. instead she just looked at the nurse taking the other patient to be seen by the doctor with wide eyes while shaking her head in disbelief and continuing to apologize and tell me that i would have to wait which i told them is unacceptable and persisted in telling her to look at her sign in sheet and explain to me their process for not calling patients in the order of which they have signed in, at which point  i was told by rina that she was the office manager there and she would not be spoken to that way.

if you want to be seen quickly at this clinic you simply need to lie and misstate the time of your check-in there since the order in which you sign in apparently means nothing to the office manager and clinic policies.

do yourself a favor and go elsewhere for care. i have placed a formal complaint with the corporate office which can be reached at 833-361-4643 should anyone else need to do so. select option 2 for the patient advocacy department.

to add to my previous review in response to the business manager, michaela's response: you seem quite busy with your responses lately having to defend the poor services rendered by you company and i prefer to respond publicly rather than privately so that our exchanges can be reviewed by the public which your company serves. 

the other referenced patient which came after me yet was taken in before me was not said by the office manager to have made an appointment.  your office manager stated three (3) separates times while reiterating herself to me that said patient had signed in after me as #3 but noted an earlier time than me which means absolutely nothing other than that patient stated the incorrect time and that your staff did not follow procedure by intaking walk-in patients as received.  i feel the my civil rights were violated under the title vi of the civil rights act of 1964 based upon the clauses cited below:

* provide a different service, financial aid or other benefit, or provide them in a different manner from those provided to others under the program.

* segregate or separately treat individuals in any matter related to the receipt of any service, financial aid or other benefit.

if you feel that you also may have been discriminated against by this clinic i urge you to file a complaint with the office for civil rights u.s. department of health and human services.

you may send a written complaint or you may complete and send ocr the complaint form available on the us dept of human & health services website if you believe that you or someone else has been discriminated against because of race, color or national origin by an entity receiving financial assistance from hhs, you or your legal representative may file a complaint with ocr. complaints must be filed within 180 days from the date of the incident. to learn more: visit www.hhs.gov/ocr or call toll-free at 1-800-368-1019"
796,796,1.0,0.2047,"make, feel, experience, time, question, baby, good, son, child, daughter","i am going to make this brief.  yes, i was also diagnosed with tmj the process was rather painful, in that, the trigger injections are painful yet helpful.  met with dr seena patel initially in late october, but due to her limited schedule, did all my follow up visits with dr. costaras.  overall, dr. costaras was very polite, knowledgeable, and helpful in terms of my progress. 

the whole process of ordering expensive appliances was 110% confusing.  mine were never covered by my insurance.  therefore, i did not have them during my trigger appointments.  in house assistance were ok, definitely could use a lot more training in dealing with patients.  i think just because they have been there for a while, doesn't make them quality care.  it's more like routine care.  on one occasion when the gal had to take dental impressions, do you think she described the process? no- she just shoved her blue glove and mold shit into my mouth for almost 5 minutes. i did express my concern with the doctor, that for future patients its helpful the staff describe what they are doing. overall,  i agree with other comments posted regarding the lack of quality staff. 

as for front of office staff, it was frustrating and too much time spent trying to schedule these appointments when doctors are only scheduled once per week at each location, not to mention some confusion as to when they only make various appointments.  so it shouldn't take 20 minutes plus to make appointments.  ms. ivy, i am sure you are doing your best, but i am sorry you should find another job that best suits you, since i am not the only person expressing dissatisfaction.  calling the main line routes you to another location which i will give credit to for listening to my concerns and frustrations, yet she was not at the offices. 

communication, insurance, billing, services covered, phone calls, and customer service is super poor!! it should be very clear.  i asked for a copy of my bill for flex plan reimbursement and they looked at me perplex and gave me a poor typed out bill with multiple errors.  i guess they are still doing things old school and have not modernized their practice. overall, again its more routine than an individual process. this office needs a lot of training regarding billing, communication, and quality of care.  

one more thing,  in this day and age, with competition and options, this place needs a serious makeover, everything in the office is old furniture from the 70's i mean really invest in some new things even paint the place. it really does reflect the type of business you are running in addition to investing in the practice not just billing the insurance and pocketing the money.

i finally had to pay for my appliances out of pocket.  it has made a difference in my tmj but a lot of time is needed.  oh and as for physical therapy, that was a waste of time and money. i just googled tmj stretches which i have to continuously do on my own.  eventhough dr recommended i return for more injections, i will not be going back. 

 sorry this was not brief, but hopefully helpful in choosing the right doctors and staff for tmj."
797,797,6.0,0.1335,"wait, hour, room, time, minute, back, check, walk, leave, long","there is no sense of urgency at this hospital. i went with intense gall bladder pain to the er. i haven't been to a hospital in 10+ years so for me to go at 2am to seek assistance was a not a choice i made lightly. i arrived to be checked in and forced to wait and wait and wait. passed from a check in desk to a secondary check in desk  to a 3rd check point. at no point did i receive any care, treatment or empathy. they rang up a big bill ordering urine tests and blood tests, but any actual treatment? nope. they just want you to wait it out in the waiting room. this place is a waste  of money and time. i left voluntarily because if i'm going to sit in a chair in extreme pain, i'd rather do it at home vs their dirty waiting room that's costing me thousands of dollars. if you need  actual medical treatment, avoid this place at all costs. you will wait for hours in the waiting room, rack up a big bill and never receive any actual treatment  unless you're willing to wait 6+ hours."
798,798,1.0,0.1495,"make, feel, experience, time, question, baby, good, son, child, daughter",i took my daughter to this office and the place did not have enough medical supply to able to run the test to my daughter. so i pay my copayment of 30 dollars basically for nothing. the visit was a waste of time .. after that i had to run to an urgent care to run the test and also paid another fee this time $50. it turns out my daughter had the flu virus. so before attending this office think twice. going here was a completely waste of time . never again will i come here.
799,799,1.0,0.206,"make, feel, experience, time, question, baby, good, son, child, daughter","i am generally against the solicitation of a public review. if i were a business owner or manager, i would prefer hearing feedback inhouse first. i had some comments i was too weak to share during my visit, and they will be heard here, since providence sent a feedback solicitation link to this site:
* parking/check-in: excellent, as usual
* triage nurse: she rocks, is attentive and observant as she gets patients ready prior to appointment.
* person who brought me to the exam room: obviously hates her job or life or just didn't eat her cheerios this morning. she is in a position to educate or calm the patient. instead, here's what happened: she escorts me into room. as soon as the door is closed and she cannot be overheard by coworkers, she snarls ""wear a mask. you don't want to make everyone here sick."" now, you see what i am getting at? if i didn't know about masks, i don't believe that approach would have won me over. in fact, i already had a mask on. i took it before even checking in, and without being asked. occasionally, needing to breathe more oxygen, i would pull it down. suggestion: she could wear a mask. 
* doctor: whether he was a doctor or pa, i do not recall, but ken obviously knows what he is doing, and made me comfortable. he is warm, knowledgeable, thorough, and decisive. a great communicator, he made a point of asking me to be in touch if nec."
800,800,5.0,0.1866,"care, patient, staff, hospital, nurse, family, facility, home, stay, day","**response to owner-as stated below i did sign in online. typical that you didn't read my entire review or maybe you're illiterate? i sat there unable to breathe while a man with a ""hurt wrist"" was seen, xrayed and discharged. 

you people are literally are just incompetent. complaints have been filed with the state & the city of austin. oh, i sure hope i didn't have corona as you left me sitting there gasping for air for two hours while it felt like my ""lungs were collapsing."" 

this place should be shut down & it's employees would deserve that. also, how about actually checking on a patient when they can't breathe? once i finally got into a room (with no windows mind you), i was not once checked on for over 50 minutes. total incompetence at its finest. i also like how you i'm the only negative review you didn't give your email to. i fully intend to send emails to fastmed daily from this point on, this facility is a liability and will be shut down. 

these people are a waste of space. completely empty waiting room, i checked in online and i still had to wait over 2 hours to be seen by a pa. this is literally the last place you should go unless you want to die waiting to see an actual dr. filthy, expensive, incapable and unqualified staff. this place is like the 7th layer of hell. it is inexcusable to have waits this long when you're empty (except one guy with a hurt wrist who walked in after i was ther for 40 minutes). loser staff sits around and chats instead of helping patients, i hope this place closes and all these morons lose their jobs."
801,801,6.0,0.1437,"wait, hour, room, time, minute, back, check, walk, leave, long","tested positive for flu a one week ago and prescribed tamiflu. came to fast med one week later with trouble breathing, pulse ox in mid/low 70s, coughing dark green sputum. everything hurts.

i'm 40. never a smoker, full-time employee with a master's degree. i'm not grifting. i have work to do. family, coworkers, people count on me.

practitioner (no doctor on site) ordered chest x ray but no radiologist to interpret result. sill waiting to see if they call me.

practitioner wanted to prescribe a second round of tamiflu, which had caused double vision and hallucinations. i refused. 

practitioner entered exam room finding me crying of frustration and said in exasperated tone, ""oh great, why are you crying?""
wanted to say,
""because as usual i don't feel heard by old white men who don't listen to me.""
actually said, ""you're not listening to my experience. i know my body.""

well meaning husband held my hand and told me to stop crying.

i lost a child to a medical mistake. i've had flu a twice in my life, and both times spent weeks in the hospital, months recovering from secondary pneumonia infection. i get vaccinated every year. i have a primary immune deficiency and see an immunologist for treatment.

lastly, none of practitioners nor patients wore masks while coughing.

i'm afraid of hospitals, full ptsd.

who will take care of my special needs nursing preemie son if i end up in hospital again?"
802,802,2.0,0.1351,"insurance, pay, review, send, money, charge, bill, receive, month, company","so glad that i could find lysol & chlorox spray and wipes here today as some places are limited or shelves are wiped out.  heard b&b doesn't have hand sanitizers in stores and on line.  plus many stores are out of rubbing alcohol.

in one movie i watched many moons ago, a greek family's father always said windex serves all purposes but at a glance i didn't see it labeled  kills bacteria or viruses.

even bought a crest mouth wash since label said kills germs.  if i run out of liquid soap maybe desperation will have me wash my hands singing happy birthday twice for 20 seconds with that capful of mouthwash...

also found some good snacks to bring home in case everyone becomes home bound.

take care everybody."
803,803,1.0,0.1884,"make, feel, experience, time, question, baby, good, son, child, daughter","dr. reddy is a stand out great internal medicine doctor.

in addition, dr. reddy is proactive about her patients' health--she reviewed my full physical with me and provided lots of information about my health and bloodwork, and explained recommendations for going from good health to excellent. when i have a cold or flu, i never have a problem getting a fast appointment (even the same day), yet i never feel like i'm being rushed out the door when i'm there. one thing that always makes me hesitate is how germy doctors' offices can be, but the front desk takes extra precautions with possibly contagious patients in waiting areas, including providing masks, tissues, and hand sanitizer for people who have coughs or fevers.

dr. reddy is knowledgeable about certain more holistic approaches to resolving health issues than most doctors who just push prescriptions. she has been the long-time doctor of my father who also feels she is an excellent doctor for our whole family.

to all the complaints about the front desk, i understand it's a bit difficult at times but the complaints are not fair. this practice has an online system for making and cancelling appointments which is far better than trying to call in to a staff dealing with incredible high volume. i don't even use the online system, and i've never had a problem cancelling an appointment. as a business owner who also receives a high volume of calls - you just have to stay on hold or call back later.

by not giving internal medicine associates a chance, you're really missing out on a great doctor/patient relationship you might have with a wonderful doctor like reddy. she's helped my dad out so much and over time through proactive health changes, my dad has reduced his prescription medicine intake dramatically with her coaching.

i've had to because of employer reasons switch back to kaiser and also due to moving to the south bay, san mateo is not very convenient when i have a kaiser clinic in walking distance from my home. i've switched doctors and i think i've been very lucky in my life to have several good doctors including reddy on my side.

give them a shot!"
804,804,5.0,0.1806,"care, patient, staff, hospital, nurse, family, facility, home, stay, day","the urgent care i am reviewing is at the corner of katella and knott in cypress.  i see there are different areas reviewed here and that isn't really fair.  reviews need to state which urgent care they are talking about at the start of their review.

a problem with shortness of breath led me to this facility.  the receptionist could have been friendlier but she appeared efficient and helpful when my pad wouldn't take my information.

i was called in within a reasonable length of time and during my wait in the reception area noted a woman who was coughing and sneezing almost constantly had availed herself of one of the masks provided at the reception table.  a tv was provided with a generic program to distract you while you waited.

the dr or pa looked worn out but she gave a thorough exam and gave me a ""cocktail"" of medication for a problem i'd had with my respiratory system for sometime that helped immensely.  all tests were done and evaluated with the only problem the ekg machine balking and not taking the reading until some adjustments were made.

appropriate advise was given and i left feeling relieved and better from the visit.  

a good place to go in an emergency or just for help when ill."
805,805,5.0,0.1598,"care, patient, staff, hospital, nurse, family, facility, home, stay, day","the check in process is so stupid. most elderly people do not have a cell phone. when i ask the receptionist...what if no phone????? she shrugged it off. the receptionist wasn't rude but she also wasn't overly friendly and needs  help on her customer service. i didn't hear her say bye or thank you at the end of calls either. she needs to learn to say, i dont speak spanish, in spanish. also, needs to learn to look at a people when she's speaking to them, not act like she's bothered when asked a question. tell the people coughing in the waiting room to wear a mask. how stupid and irresponsible that there are no masks available and that sick people aren't told to wear one in a small waiting room. also dumb and selfish on the sick persons part. i would have put one on had the cheap owner of this place had masks available. the chairs are filthy and horrible. 

we waited a long time, they need more doctors. 

the nurse and doctor were great though, both were polite and knowledgeable. 5 stars for them"
806,806,1.0,0.1473,"make, feel, experience, time, question, baby, good, son, child, daughter",so i walk in and i'm already annoyed. i brought both my kids in to get seen and the lady at the front desk is checking us in. one of the doctors come from the back and looks at the screen talking about food next door! so i'm like ummmm ok i give her my insurance information and she's  taking so loooooong i'm like wtf. finds out she's ordering food online instead of checking us in! we are on a time frame and it's 3-4 ppl behind me waiting like really your chili and sandwiches couldn't wait. havent been back since then.
807,807,9.0,0.137,"surgery, make, result, procedure, feel, eye, year, treatment, skin, good","very impressed. this was my first time at a korean spa and first here at this specific location, but it won't be my last! 

for $19.00 (regular $25.00) on groupon, you can access general admission for the various sauna rooms and jacuzzis. however, my girlfriend and i opted for the 70 minutes - regular scrub and massage which exempts you from the entrance fee. 

once we paid, we went downstairs to the spa room. we first showered and soaked in one of the bathes before our service. the masseuse then called us in. i had joean, and my friend had summer. i started on my tummy, and she scrubbed my back head to toe, then turned me both on my left and right sides, and ended with me on my back. once the scrub was over, i showered and came back in. she put on a mask, massaged me, and lastly washed my hair. it was fabulous.

i ended my visit by soaking in the various jacuzzis and then enjoyed the saunas, charcoal mud clay room, himalayan salt room, infrared healing room, and negative ion balancing room. these all had their various purposes that you'd have to try yourself. 

they provide towels, robes, body lotion, and hair dryers! great details.

service was excellent, and i'd come back again!"
808,808,2.0,0.1311,"insurance, pay, review, send, money, charge, bill, receive, month, company","who encourages a couple of 90 year olds to attend a non essential wellness check in the midst of covid19 outbreak? what an uncaring, ignorant person. not the first example of her lack of compassion."
809,809,6.0,0.1756,"wait, hour, room, time, minute, back, check, walk, leave, long","i ordered a pair of eye glasses from here last week. when ordering i stated i'm a driver and i need them for distance, she never asked what color tint i would like... today i went with my daughter to get my glasses. the lady goes to the back of the room comes back and says these are for reading?! no,..i need them for driving,..she puts a cleaning cloth in the case then closes it! as she hands it to me like it's a take out order for a dollar!! doesn't ask me to put them on or see if they need any adjustments, doesn't offer to clean them, hell she didn't even offer me a seat i had to ask, but she didn't. i have never been treated so poorly anywhere. so i put them on outside to see if my distance vision was clear and called as soon as i got to the end of driveway letting them know my distance was out of focus and i will be taking them back ...tomorrow !!! and do you think the other four ladies behind the desk offered any courtesy no. also just so you know there was only one other person in the office... bbb will be contacting if this isn't corrected!"
810,810,4.0,0.1337,"service, people, place, bad, customer, prescription, pharmacy, rude, give, location","so this place is a joke. waited over 3 hours to be seen. had 3 people ahead of us. once we got back the dr was very unprofessional. wouldn't listen to why we were there. kept interrupting my wife. didn't listen to anything she had to say. when a female says she thinks she has a uti might want to listen. they are pretty good about knowing that issue. instead he said it sounds like a virus going around. follow up with your primary in a couple of days or you gyn. no urine test nothing. not a go to hell, you suck get out of here nothing. spent less than 3 minutes and then wrote her a script for diarrhea. got in touch with our primary dr. by chance and he was at mt. view hospital. went down he checked her out and guess what. yep sports fans you are right she has a uti. got some meds and we are off to the races. next time you want to run a scam please just tell me so that you can take my money  and i can keep 3 hours of my life."
